State,Name,ID,Org / Type,Mode,TOS, VOMS,Service Supplied (in 000's),,,,,,Unlinked Passenger Trips,
,,0025,B,DR,PT,12,17,0.0 ,382.9 ,325.7 ,30.5 ,26.2 ,62.3 ,416.3 
,,0025,B,MB,DO,70,70,"2,400.9 ","2,563.7 ","2,402.2 ",168.7 ,160.9 ,"4,767.0 ","14,301.0 "
,,,Total,,,82,87,"2,400.9 ","2,946.6 ","2,727.9 ",199.2 ,187.1 ,"4,829.3 ","14,717.3 "
OR,South Metro Area Rapid Transit (SMART),,,,,,,,,,,,,
,,0046,A,DR,DO,3,5,0.0 ,55.7 ,33.4 ,4.3 ,1.7 ,21.2 ,0.0 
,,0046,A,MB,DO,9,22,240.7 ,356.4 ,329.3 ,21.5 ,15.4 ,190.8 ,0.0 
,,,Total,,,12,27,240.7 ,412.2 ,362.6 ,25.9 ,17.1 ,212.0 ,0.0 
OR,Tri-County Metropolitan Transportation District of Oregon (Tri-Met),,,,,,,,,,,,,
,,0008,A,DR,PT,173,195,0.0 ,"6,221.4 ","5,156.2 ",438.5 ,366.3 ,845.6 ,"7,244.2 "
,,0008,A,LR,DO,58,72,"5,672.1 ","5,695.9 ","5,664.3 ",339.0 ,337.1 ,"28,253.5 ","167,554.6 "
,,0008,A,MB,DO,568,695,"23,641.4 ","27,210.7 ","23,576.7 ","2,053.9 ","1,879.2 ","71,120.3 ","239,045.0 "
,,,Total,,,799,962,"29,313.5 ","39,128.0 ","34,397.2 ","2,831.4 ","2,582.6 ","100,219.5 ","413,843.8 "
PA,"Access Transportation Systems, Inc. (Access)",,,,,,,,,,,,,
,,3067,E,DR,PT,430,480,0.0 ,"12,624.0 ","12,624.0 ",825.1 ,825.1 ,"1,965.9 ","13,417.7 "
PA,Altoona Metro Transit (AMTran),,,,,,,,,,,,,
,,3011,B,DR,DO,1,2,0.0 ,5.2 ,2.3 ,0.6 ,0.2 ,1.0 ,2.9 
,,3011,B,DR,PT,12,33,0.0 ,39.3 ,19.8 ,3.0 ,1.7 ,7.4 ,36.1 
,,3011,B,MB,DO,28,33,599.8 ,629.2 ,598.9 ,45.1 ,44.0 ,690.7 ,"2,245.6 "
,,,Total,,,41,68,599.8 ,673.7 ,621.0 ,48.7 ,45.9 ,699.2 ,"2,284.6 "
PA,Beaver County Transit Authority (BCTA),,,,,,,,,,,,,
,,3023,B,DR,PT,19,22,0.0 ,664.1 ,602.7 ,41.2 ,34.8 ,135.5 ,"1,365.8 "
,,3023,B,MB,PT,21,30,800.2 ,966.6 ,799.9 ,48.9 ,37.5 ,417.8 ,"5,353.2 "
,,,Total,,,40,52,800.2 ,"1,630.7 ","1,402.5 ",90.0 ,72.2 ,553.4 ,"6,719.0 "
PA,Berks Area Reading Transportation Authority (BARTA),,,,,,,,,,,,,
,,3024,B,DR,DO,29,34,0.0 ,671.8 ,503.9 ,55.6 ,41.7 ,137.3 ,975.0 
,,3024,B,DR,PT,13,35,0.0 ,145.3 ,109.0 ,15.2 ,11.4 ,59.6 ,172.8 
,,3024,B,MB,DO,39,56,"1,271.1 ","1,297.1 ","1,271.1 ",110.3 ,108.1 ,"2,763.1 ","5,636.5 "
,,,Total,,,81,125,"1,271.1 ","2,114.2 ","1,883.9 ",181.2 ,161.3 ,"2,960.0 ","6,784.3 "
PA,Cambria County Transit Authority (CamTran),,,,,,,,,,,,,
,,3012,A,DR,DO,2,2,0.0 ,37.4 ,18.7 ,2.2 ,1.1 ,3.8 ,16.0 
,,3012,A,IP,DO,2,2,5.6 ,1.6 ,1.6 ,0.5 ,0.5 ,74.5 ,12.6 
,,3012,A,MB,DO,25,31,86.8 ,903.5 ,867.6 ,73.3 ,71.2 ,"1,210.7 ","4,987.5 "
,,,Total,,,29,35,92.4 ,942.5 ,887.8 ,76.0 ,72.9 ,"1,289.0 ","5,016.1 "
PA,Capital Area Transit (CAT),,,,,,,,,,,,,
,,3014,B,DR,DO,31,31,0.0 ,950.3 ,776.7 ,69.4 ,55.6 ,150.4 ,"1,071.2 "
,,3014,B,DR,PT,17,17,0.0 ,712.7 ,706.1 ,39.9 ,39.0 ,86.1 ,615.4 
,,3014,B,MB,DO,52,91,"1,331.9 ","1,559.8 ","1,365.6 ",130.8 ,117.4 ,"2,390.1 ","8,795.7 "
,,3014,B,MB,PT,2,4,46.4 ,47.4 ,46.6 ,4.1 ,3.9 ,25.6 ,81.5 
,,,Total,,,102,143,"1,378.3 ","3,270.3 ","2,895.0 ",244.2 ,216.0 ,"2,652.3 ","10,563.7 "
PA,Centre Area Transportation Authority (CATA),,,,,,,,,,,,,
,,3054,B,DR,PT,7,8,0.0 ,256.5 ,118.0 ,11.9 ,5.9 ,35.5 ,159.3 
,,3054,B,MB,DO,52,56,"1,018.6 ","1,438.2 ","1,078.3 ",139.9 ,111.7 ,"6,388.4 ","10,924.2 "
,,,Total,,,59,64,"1,018.6 ","1,694.7 ","1,196.3 ",151.7 ,117.5 ,"6,423.9 ","11,083.5 "
PA,County of Lackawanna Transit System (COLTS),,,,,,,,,,,,,
,,3025,A,DR,PT,5,8,0.0 ,43.4 ,30.1 ,2.9 ,2.2 ,7.9 ,41.4 
,,3025,A,MB,DO,24,30,904.3 ,953.2 ,904.3 ,78.5 ,76.0 ,"1,468.8 ","6,105.5 "
,,3025,A,MB,PT,3,5,128.6 ,140.8 ,128.6 ,8.7 ,8.2 ,51.5 ,239.5 
,,,Total,,,32,43,"1,032.8 ","1,137.4 ","1,063.0 ",90.2 ,86.3 ,"1,528.2 ","6,386.4 "
PA,Erie Metropolitan Transit Authority (EMTA),,,,,,,,,,,,,
,,3013,A,DR,DO,33,40,0.0 ,994.3 ,994.3 ,77.5 ,77.5 ,186.1 ,"1,142.9 "
,,3013,A,MB,DO,50,64,"1,407.6 ","1,483.3 ","1,407.6 ",124.3 ,116.8 ,"2,616.7 ","8,281.9 "
,,,Total,,,83,104,"1,407.6 ","2,477.6 ","2,401.9 ",201.8 ,194.3 ,"2,802.8 ","9,424.8 "
PA,"G G and C Bus Company, Inc.",,,,,,,,,,,,,
,,3050,D,DR,DO,25,25,0.0 ,643.2 ,559.6 ,49.6 ,44.2 ,124.9 ,726.2 
,,3050,D,MB,DO,4,5,130.9 ,136.3 ,121.3 ,9.5 ,8.9 ,47.8 ,320.9 
,,,Total,,,29,30,130.9 ,779.4 ,680.9 ,59.1 ,53.1 ,172.7 ,"1,047.1 "
PA,Lehigh and Northampton Transportation Authority (LANTA),,,,,,,,,,,,,
,,3010,B,DR,PT,96,115,0.0 ,"3,591.8 ","3,412.2 ",183.8 ,177.3 ,484.7 ,"3,877.4 "
,,3010,B,MB,DO,59,74,"2,169.4 ","2,453.2 ","2,153.0 ",186.9 ,172.3 ,"4,020.7 ","15,419.3 "
,,,Total,,,155,189,"2,169.4 ","6,045.0 ","5,565.2 ",370.7 ,349.6 ,"4,505.4 ","19,296.6 "
PA,Luzerne County Transportation Authority (LCTA),,,,,,,,,,,,,
,,3015,B,DR,PT,4,4,0.0 ,76.9 ,57.0 ,4.7 ,3.7 ,10.0 ,53.2 
,,3015,B,MB,DO,37,37,961.9 ,"1,023.4 ",961.9 ,71.7 ,64.8 ,"2,381.5 ","8,758.0 "
,,,Total,,,41,41,961.9 ,"1,100.3 ","1,018.9 ",76.5 ,68.5 ,"2,391.5 ","8,811.2 "
PA,Mid Mon Valley Transit Authority (MMVTA),,,,,,,,,,,,,
,,3061,B,DR,PT,2,2,0.0 ,2.1 ,1.8 ,0.1 ,0.1 ,0.1 ,1.5 
,,3061,B,MB,PT,24,24,659.8 ,753.2 ,670.3 ,44.1 ,39.7 ,436.0 ,"5,755.3 "
,,,Total,,,26,26,659.8 ,755.3 ,672.1 ,44.2 ,39.7 ,436.1 ,"5,756.8 "
PA,Pennsylvania Department of Transportation (PENNDOT),,,,,,,,,,,,,
,,3057,C,CR,PT,12,12,762.5 ,762.5 ,762.5 ,14.6 ,14.6 ,201.4 ,"14,677.2 "
PA,Port Authority of Allegheny County,,,,,,,,,,,,,
,,3022,B,IP,DO,2,2,18.3 ,18.2 ,18.2 ,7.8 ,7.8 ,896.2 ,107.5 
,,3022,B,IP,PT,2,2,17.5 ,17.5 ,17.5 ,4.8 ,4.8 ,371.6 ,55.7 
,,3022,B,LR,DO,47,55,"1,607.0 ","1,674.7 ","1,605.4 ",128.0 ,122.5 ,"7,483.0 ","32,937.5 "
,,3022,B,MB,DO,838,"1,055","29,904.5 ","38,568.9 ","29,877.3 ","2,685.1 ","2,302.0 ","65,056.6 ","288,614.6 "
,,,Total,,,889,"1,114","31,547.3 ","40,279.4 ","31,518.4 ","2,825.8 ","2,437.1 ","73,807.4 ","321,715.3 "
PA,Red Rose Transit Authority (RRTA),,,,,,,,,,,,,
,,3018,B,DR,PT,60,77,0.0 ,"1,683.9 ","1,257.7 ",120.9 ,89.6 ,335.3 ,"2,658.3 "
,,3018,B,MB,DO,36,43,"1,557.8 ","1,618.5 ","1,557.5 ",112.0 ,105.1 ,"1,934.3 ","8,615.4 "
,,,Total,,,96,120,"1,557.8 ","3,302.4 ","2,815.2 ",232.9 ,194.7 ,"2,269.6 ","11,273.8 "
PA,Southeastern Pennsylvania Transportation Authority (SEPTA),,,,,,,,,,,,,
,,3019,B,CR,DO,291,354,"15,566.0 ","16,500.5 ","15,534.8 ",600.0 ,564.9 ,"30,823.5 ","409,242.7 "
,,3019,B,DR,PT,355,469,0.0 ,"10,399.6 ","8,881.6 ","1,004.0 ",865.5 ,"1,474.9 ","10,875.0 "
,,3019,B,HR,DO,275,371,"15,796.9 ","15,929.9 ","15,685.5 ",867.8 ,853.4 ,"84,707.8 ","376,456.6 "
,,3019,B,LR,DO,117,141,"3,177.4 ","3,135.9 ","3,027.9 ",320.1 ,310.3 ,"22,749.9 ","54,575.3 "
,,3019,B,MB,DO,"1,086","1,354","39,153.5 ","45,114.6 ","38,914.6 ","4,114.2 ","3,738.1 ","166,782.8 ","470,019.4 "
,,3019,B,MB,PT,4,5,118.6 ,169.6 ,117.8 ,7.2 ,5.5 ,28.3 ,359.5 
,,3019,B,TB,DO,49,66,754.5 ,784.3 ,747.9 ,98.2 ,92.6 ,"7,119.9 ","12,352.5 "
,,,Total,,,"2,177","2,760","74,566.9 ","92,034.3 ","82,910.0 ","7,011.5 ","6,430.3 ","313,687.1 ","1,333,880.9 "
PA,Southwestern Pennsylvania Commission (SPC),,,,,,,,,,,,,
,,3078,B,VP,PT,23,33,0.0 ,536.8 ,536.8 ,15.7 ,15.7 ,151.0 ,"4,779.7 "
PA,University of Pittsburgh,,,,,,,,,,,,,
,,3084,E,VP,DO,16,17,0.0 ,231.6 ,231.6 ,9.0 ,9.0 ,80.8 ,"1,752.8 "
PA,Westmoreland County Transit Authority (WCTA),,,,,,,,,,,,,
,,3044,B,DR,PT,28,101,0.0 ,53.5 ,53.5 ,2.2 ,2.2 ,6.3 ,53.5 
,,3044,B,MB,PT,19,27,759.8 ,914.7 ,759.1 ,50.1 ,42.3 ,288.4 ,"3,001.3 "
,,,Total,,,47,128,759.8 ,968.2 ,812.6 ,52.3 ,44.6 ,294.7 ,"3,054.8 "
PA,Williamsport Bureau of Transportation (CityBus),,,,,,,,,,,,,
,,3026,B,DR,PT,2,2,0.0 ,17.7 ,17.7 ,1.1 ,1.1 ,3.5 ,17.7 
,,3026,B,MB,DO,17,25,730.6 ,771.1 ,747.4 ,53.5 ,49.5 ,"1,114.0 ","3,096.9 "
,,,Total,,,19,27,730.6 ,788.8 ,765.1 ,54.6 ,50.6 ,"1,117.5 ","3,114.6 "
PA,York County Transportation Authority (RabbitTransit),,,,,,,,,,,,,
,,3027,B,DR,DO,29,33,0.0 ,980.0 ,823.0 ,66.9 ,62.8 ,160.4 ,"1,841.7 "
,,3027,B,DR,PT,15,15,0.0 ,71.3 ,71.3 ,18.1 ,18.1 ,26.0 ,71.3 
,,3027,B,MB,DO,27,30,"1,499.5 ","1,545.4 ","1,499.5 ",101.7 ,96.7 ,"1,229.9 ","3,621.5 "
,,,Total,,,71,78,"1,499.5 ","2,596.7 ","2,393.9 ",186.8 ,177.7 ,"1,416.3 ","5,534.6 "
PR,Department of Transportation and Public Works (DTPW),,,,,,,,,,,,,
,,4105,C,PB,PT,"1,372","2,845",0.0 ,"28,932.7 ","26,065.5 ","2,477.4 ","2,231.9 ","33,744.1 ","205,544.8 "
PR,Metropolitan Bus Authority (MBA),,,,,,,,,,,,,
,,4086,A,DR,DO,31,53,0.0 ,906.8 ,620.5 ,69.1 ,47.4 ,120.2 ,792.6 
,,4086,A,MB,DO,254,283,"8,209.5 ","8,265.3 ","7,336.3 ",716.1 ,694.3 ,"30,935.1 ","104,860.7 "
,,,Total,,,285,336,"8,209.5 ","9,172.2 ","7,956.8 ",785.2 ,741.7 ,"31,055.3 ","105,653.3 "
PR,Puerto Rico Highway and Transportation Authority (PRHTA),,,,,,,,,,,,,
,,4094,B,MB,PT,24,30,743.2 ,762.5 ,743.2 ,134.5 ,62.4 ,"2,561.5 ","12,500.3 "
PR,Puerto Rico Ports Authority (PRPA),,,,,,,,,,,,,
,,4070,A,FB,DO,8,8,159.7 ,159.7 ,159.7 ,22.2 ,22.2 ,"1,831.7 ","3,063.8 "
RI,"Comsis Mobility Services, Inc., dba: Intelitran (Ride)",,,,,,,,,,,,,
,,1109,D,DR,PT,109,109,0.0 ,"3,212.1 ","3,212.1 ",220.3 ,220.3 ,663.8 ,"5,462.3 "
RI,Rhode Island Public Transit Authority (RIPTA),,,,,,,,,,,,,
,,1001,B,DR,DO,8,10,0.0 ,261.0 ,142.1 ,21.3 ,17.7 ,37.7 ,103.9 
,,1001,B,MB,DO,184,190,"7,137.3 ","8,513.0 ","7,126.8 ",614.6 ,452.3 ,"14,092.8 ","55,577.6 "
,,,Total,,,192,200,"7,137.3 ","8,774.0 ","7,268.9 ",635.9 ,470.0 ,"14,130.5 ","55,681.5 "
SC,Charleston Area Regional Transportation Authority (CARTA),,,,,,,,,,,,,
,,4110,B,DR,PT,15,17,0.0 ,765.4 ,669.7 ,42.9 ,38.8 ,69.7 ,823.5 
,,4110,B,MB,PT,43,54,"2,129.8 ","2,206.2 ","2,194.3 ",162.3 ,162.3 ,"3,375.7 ","14,519.1 "
,,,Total,,,58,71,"2,129.8 ","2,971.7 ","2,863.9 ",205.1 ,201.1 ,"3,445.4 ","15,342.6 "
SC,Greenville Transit Authority (GTA),,,,,,,,,,,,,
,,4053,A,DR,DO,3,7,0.0 ,102.3 ,87.6 ,10.3 ,8.2 ,14.0 ,110.6 
,,4053,A,MB,DO,9,19,659.5 ,665.6 ,659.5 ,40.3 ,39.1 ,739.5 ,"2,913.6 "
,,,Total,,,12,26,659.5 ,768.0 ,747.2 ,50.7 ,47.3 ,753.5 ,"3,024.2 "
SC,Pee Dee Regional Transportation Authority (PDRTA),,,,,,,,,,,,,
,,4056,A,DR,DO,144,144,0.0 ,"6,434.4 ","6,434.4 ",260.0 ,247.0 ,589.4 ,"12,686.7 "
,,4056,A,MB,DO,6,6,111.3 ,164.7 ,111.3 ,13.4 ,13.4 ,51.9 ,270.0 
,,,Total,,,150,150,111.3 ,"6,599.1 ","6,545.7 ",273.4 ,260.4 ,641.3 ,"12,956.7 "
SC,Santee Wateree Regional Transportation Authority (SWRTA),,,,,,,,,,,,,
,,4100,A,DR,DO,59,59,0.0 ,"1,606.6 ","1,427.3 ",104.8 ,98.5 ,136.7 ,"2,548.8 "
,,4100,A,MB,DO,15,15,365.0 ,416.4 ,365.0 ,21.2 ,18.9 ,137.2 ,277.2 
,,4100,A,VP,DO,1,1,0.0 ,26.9 ,22.8 ,0.8 ,0.7 ,4.3 ,194.4 
,,,Total,,,75,75,365.0 ,"2,049.9 ","1,815.1 ",126.8 ,118.1 ,278.2 ,"3,020.3 "
SC,South Carolina Electric & Gas Company-Columbia (SCE&G-Transit),,,,,,,,,,,,,
,,4069,A,DR,PT,11,0,0.0 ,610.4 ,537.6 ,37.2 ,32.3 ,55.3 ,547.6 
,,4069,A,MB,PT,34,0,0.0 ,"1,728.3 ","1,716.8 ",128.0 ,126.6 ,"2,353.8 ","5,847.9 "
,,,Total,,,45,0,0.0 ,"2,338.7 ","2,254.4 ",165.1 ,158.9 ,"2,409.1 ","6,395.5 "
SC,Spartanburg County Transportation Services (SPARTA),,,,,,,,,,,,,
,,4088,B,DR,PT,26,35,0.0 ,"1,191.3 ",714.8 ,83.4 ,50.0 ,160.2 ,"2,382.6 "
SC,Spartanburg Transit System,,,,,,,,,,,,,
,,4101,D,MB,DO,11,11,260.0 ,251.9 ,247.1 ,19.8 ,19.6 ,517.7 ,"2,096.6 "
SC,Waccamaw Regional Transportation Authority (Lymo),,,,,,,,,,,,,
,,4102,A,DR,DO,15,15,0.0 ,742.6 ,690.3 ,38.2 ,35.9 ,105.7 ,"1,994.0 "
,,4102,A,MB,DO,53,63,"1,046.9 ","1,116.6 ","1,039.2 ",54.8 ,51.8 ,701.7 ,"2,890.0 "
,,,Total,,,68,78,"1,046.9 ","1,859.2 ","1,729.5 ",93.0 ,87.7 ,807.4 ,"4,884.0 "
SD,Rapid Transit System,,,,,,,,,,,,,
,,8014,A,DR,DO,8,11,0.0 ,180.1 ,174.4 ,15.2 ,14.6 ,71.2 ,255.9 
,,8014,A,MB,DO,4,7,161.5 ,161.7 ,161.5 ,12.1 ,11.8 ,156.0 ,580.3 
,,,Total,,,12,18,161.5 ,341.8 ,335.9 ,27.3 ,26.5 ,227.2 ,836.2 
SD,Sioux Falls Transit,,,,,,,,,,,,,
,,8002,B,DR,DO,23,23,0.0 ,536.2 ,516.1 ,49.9 ,48.0 ,109.2 ,503.6 
,,8002,B,MB,DO,27,27,712.2 ,712.2 ,712.2 ,50.9 ,50.9 ,673.9 ,"1,691.0 "
,,,Total,,,50,50,712.2 ,"1,248.4 ","1,228.3 ",100.7 ,98.8 ,783.0 ,"2,194.6 "
TN,Chattanooga Area Regional Transportation Authority (CARTA),,,,,,,,,,,,,
,,4001,A,DR,DO,5,14,0.0 ,427.5 ,192.4 ,39.5 ,22.7 ,33.6 ,198.0 
,,4001,A,DR,PT,4,5,0.0 ,29.1 ,14.0 ,3.1 ,0.8 ,15.4 ,76.8 
,,4001,A,IP,DO,2,2,16.1 ,16.1 ,16.1 ,5.6 ,5.6 ,398.9 ,398.9 
,,4001,A,MB,DO,51,79,"2,006.5 ","2,011.2 ","1,808.3 ",157.9 ,128.4 ,"1,973.1 ","10,583.0 "
,,,Total,,,62,100,"2,022.6 ","2,483.9 ","2,030.8 ",206.1 ,157.5 ,"2,420.9 ","11,256.7 "
TN,Clarksville Transit System (CTS),,,,,,,,,,,,,
,,4092,A,DR,DO,6,10,0.0 ,263.8 ,249.0 ,16.5 ,15.6 ,33.1 ,223.3 
,,4092,A,MB,DO,11,13,699.5 ,699.5 ,699.5 ,44.8 ,44.8 ,499.6 ,"2,668.1 "
,,,Total,,,17,23,699.5 ,963.4 ,948.5 ,61.2 ,60.4 ,532.7 ,"2,891.5 "
TN,Jackson Transit Authority (JTA),,,,,,,,,,,,,
,,4057,A,DR,DO,4,7,0.0 ,128.1 ,128.1 ,8.9 ,8.9 ,24.3 ,216.4 
,,4057,A,MB,DO,9,16,562.0 ,586.9 ,556.7 ,44.3 ,41.0 ,448.9 ,"2,051.3 "
,,,Total,,,13,23,562.0 ,715.0 ,684.8 ,53.1 ,49.9 ,473.2 ,"2,267.7 "
TN,Johnson City Transit System (JCT),,,,,,,,,,,,,
,,4054,A,DR,DO,8,15,0.0 ,210.8 ,158.1 ,21.9 ,16.3 ,32.6 ,133.8 
,,4054,A,MB,DO,6,12,286.4 ,290.1 ,286.1 ,20.9 ,20.1 ,322.6 ,902.6 
,,,Total,,,14,27,286.4 ,500.8 ,444.2 ,42.8 ,36.4 ,355.2 ,"1,036.4 "
TN,Kingsport Area Transit System (K.A.T.S.),,,,,,,,,,,,,
,,4080,A,DR,DO,5,5,0.0 ,72.9 ,67.0 ,15.6 ,13.8 ,17.5 ,47.5 
,,4080,A,MB,DO,4,4,10.9 ,156.6 ,156.6 ,10.9 ,10.9 ,75.2 ,154.8 
,,,Total,,,9,9,10.9 ,229.5 ,223.6 ,26.5 ,24.7 ,92.7 ,202.3 
TN,Knoxville Area Transit (KAT),,,,,,,,,,,,,
,,4002,A,DR,DO,11,12,0.0 ,354.9 ,333.1 ,22.1 ,19.1 ,34.6 ,293.0 
,,4002,A,MB,DO,68,81,"2,578.5 ","2,756.6 ","2,578.5 ",223.8 ,212.0 ,"2,240.2 ","6,820.3 "
,,,Total,,,79,93,"2,578.5 ","3,111.5 ","2,911.6 ",246.0 ,231.1 ,"2,274.7 ","7,113.3 "
TN,Memphis Area Transit Authority (MATA),,,,,,,,,,,,,
,,4003,A,DR,DO,44,63,0.0 ,"2,620.2 ","2,385.3 ",158.4 ,148.1 ,202.8 ,"3,244.9 "
,,4003,A,LR,DO,10,15,308.1 ,308.1 ,308.1 ,38.4 ,38.4 ,"2,149.3 ","1,607.2 "
,,4003,A,MB,DO,164,221,"6,689.7 ","7,781.7 ","6,619.5 ",486.8 ,422.5 ,"10,675.3 ","62,926.9 "
,,,Total,,,218,299,"6,997.8 ","10,710.0 ","9,312.9 ",683.6 ,609.0 ,"13,027.4 ","67,779.0 "
TN,Metropolitan Transit Authority (MTA),,,,,,,,,,,,,
,,4004,B,DR,DO,28,36,0.0 ,"1,164.8 ",841.6 ,74.5 ,56.7 ,112.6 ,"1,108.8 "
,,4004,B,MB,DO,109,141,"4,005.7 ","4,547.4 ","4,003.7 ",312.4 ,286.1 ,"6,966.1 ","31,319.2 "
,,,Total,,,137,177,"4,005.7 ","5,712.1 ","4,845.3 ",386.9 ,342.8 ,"7,078.7 ","32,428.0 "
TX,Abilene Transit System (CityLink),,,,,,,,,,,,,
,,6040,A,DR,DO,18,18,0.0 ,611.6 ,598.7 ,44.6 ,43.7 ,106.2 ,522.3 
,,6040,A,MB,DO,21,21,390.1 ,402.3 ,390.1 ,29.9 ,29.0 ,491.3 ,"2,185.3 "
,,,Total,,,39,39,390.1 ,"1,013.9 ",988.8 ,74.6 ,72.7 ,597.5 ,"2,707.6 "
TX,Amarillo City Transit (ACT),,,,,,,,,,,,,
,,6001,A,DR,DO,4,5,0.0 ,185.9 ,174.2 ,14.1 ,12.8 ,22.8 ,186.0 
,,6001,A,MB,DO,12,12,654.9 ,640.9 ,626.3 ,40.9 ,39.9 ,352.1 ,"1,408.4 "
,,,Total,,,16,17,654.9 ,826.8 ,800.4 ,55.0 ,52.7 ,374.9 ,"1,594.4 "
TX,"ATC, Vancom (ATC)",,,,,,,,,,,,,
,,6092,D,DR,PT,156,159,0.0 ,"8,296.7 ","6,367.1 ",481.2 ,386.5 ,"1,170.8 ","7,412.1 "
TX,Beaumont Municipal Transit System (BMT),,,,,,,,,,,,,
,,6016,B,DR,DO,5,7,0.0 ,204.4 ,132.8 ,16.1 ,10.4 ,20.9 ,112.8 
,,6016,B,MB,DO,13,18,670.9 ,674.6 ,667.7 ,46.6 ,46.0 ,"1,376.4 ","5,313.4 "
,,,Total,,,18,25,670.9 ,878.9 ,800.6 ,62.7 ,56.4 ,"1,397.3 ","5,426.2 "
TX,Brazos Transit District (The District),,,,,,,,,,,,,
,,6059,A,DR,DO,6,8,0.0 ,142.8 ,142.8 ,8.4 ,8.4 ,20.1 ,204.7 
,,6059,A,MB,DO,10,10,483.5 ,502.7 ,483.5 ,27.3 ,25.1 ,265.1 ,897.0 
,,,Total,,,16,18,483.5 ,645.4 ,626.3 ,35.7 ,33.4 ,285.3 ,"1,101.7 "
TX,Capital Metropolitan Transportation Authority (CMTA),,,,,,,,,,,,,
,,6048,B,DR,DO,103,105,0.0 ,"3,099.1 ","2,606.5 ",204.4 ,185.2 ,383.7 ,"3,209.1 "
,,6048,B,DR,PT,2,3,0.0 ,24.1 ,19.7 ,1.2 ,0.8 ,2.9 ,54.5 
,,6048,B,MB,DO,277,284,"10,231.2 ","11,794.2 ","10,218.3 ",916.6 ,849.7 ,"22,839.8 ","77,738.9 "
,,6048,B,MB,PT,130,213,"3,651.4 ","4,200.7 ","3,640.8 ",282.0 ,257.9 ,"12,082.6 ","31,558.9 "
,,6048,B,VP,DO,148,153,0.0 ,"1,610.8 ","1,315.9 ",55.5 ,45.1 ,259.0 ,"5,485.3 "
,,,Total,,,660,758,"13,882.5 ","20,728.8 ","17,801.1 ","1,459.8 ","1,338.7 ","35,568.0 ","118,046.8 "
TX,City of Brownsville - Brownsville Urban System (BUS),,,,,,,,,,,,,
,,6014,A,DR,DO,8,12,0.0 ,236.8 ,222.4 ,20.6 ,19.2 ,54.5 ,239.1 
,,6014,A,MB,DO,16,29,790.7 ,803.5 ,754.5 ,65.2 ,62.7 ,"1,639.3 ","14,534.6 "
,,,Total,,,24,41,790.7 ,"1,040.3 ",977.0 ,85.8 ,81.9 ,"1,693.9 ","14,773.7 "
TX,City of Denton Public Transportation Department (Link),,,,,,,,,,,,,
,,6076,B,DR,PT,7,7,0.0 ,151.9 ,123.1 ,11.8 ,10.2 ,31.3 ,169.8 
,,6076,B,MB,PT,8,8,255.1 ,261.3 ,255.1 ,18.5 ,17.3 ,240.1 ,495.2 
,,,Total,,,15,15,255.1 ,413.2 ,378.2 ,30.2 ,27.5 ,271.4 ,665.0 
TX,City of Grand Prairie Transportation Services Department (Grand Connection),,,,,,,,,,,,,
,,6068,A,DR,DO,7,11,0.0 ,85.2 ,65.7 ,10.7 ,8.6 ,23.9 ,200.5 
TX,City of Mesquite,,,,,,,,,,,,,
,,6070,A,DR,DO,10,14,0.0 ,223.6 ,212.2 ,14.1 ,13.5 ,39.1 ,417.7 
TX,City of San Angelo (SAMPO),,,,,,,,,,,,,
,,6037,A,DR,DO,6,8,0.0 ,178.8 ,171.7 ,13.3 ,12.7 ,26.2 ,151.8 
,,6037,A,MB,DO,5,7,282.4 ,289.1 ,282.4 ,17.9 ,17.6 ,209.2 ,"1,206.7 "
,,,Total,,,11,15,282.4 ,468.0 ,454.1 ,31.2 ,30.3 ,235.5 ,"1,358.5 "
TX,"City Transit Management Company, Inc. (CitiBus)",,,,,,,,,,,,,
,,6010,A,DR,DO,20,23,0.0 ,334.4 ,324.7 ,32.5 ,30.3 ,75.1 ,473.4 
,,6010,A,MB,DO,45,52,"1,585.7 ","1,561.3 ","1,527.6 ",122.0 ,107.9 ,"3,935.2 ","9,837.9 "
,,,Total,,,65,75,"1,585.7 ","1,895.7 ","1,852.3 ",154.4 ,138.3 ,"4,010.3 ","10,311.3 "
TX,Corpus Christi Regional Transportation Authority (The B),,,,,,,,,,,,,
,,6051,B,DR,PT,37,37,0.0 ,"1,310.0 ","1,140.2 ",64.0 ,59.2 ,168.9 ,"1,512.1 "
,,6051,B,FB,PT,1,1,2.0 ,1.9 ,1.9 ,0.8 ,0.7 ,47.7 ,40.6 
,,6051,B,MB,DO,61,61,"2,345.3 ","2,610.7 ","2,344.3 ",187.0 ,177.6 ,"4,950.9 ","16,189.5 "
,,6051,B,MB,PT,14,14,627.5 ,748.5 ,626.0 ,34.1 ,30.2 ,515.8 ,"4,048.7 "
,,,Total,,,113,113,"2,974.8 ","4,671.1 ","4,112.3 ",285.8 ,267.8 ,"5,683.4 ","21,790.9 "
TX,"Dallas - VPSI, Inc.",,,,,,,,,,,,,
,,6084,E,VP,DO,106,119,0.0 ,"2,181.1 ","2,181.1 ",49.7 ,49.6 ,410.1 ,"14,456.6 "
TX,Dallas Area Rapid Transit (DART),,,,,,,,,,,,,
,,6056,B,CR,PT,17,33,742.5 ,788.5 ,742.5 ,38.6 ,37.5 ,"1,365.6 ","16,096.2 "
,,6056,B,DR,PT,2,4,0.0 ,120.9 ,114.7 ,8.4 ,7.9 ,29.2 ,144.8 
