State,Name,ID,Org Type,Mode,TOS, VOMS,Service Supplied (in Thousands),,,,,,,,,,,,Unlinked Passenger Trips,,,
,,2080,B,VP,PT,174,174,,0.0 ,,"3,651.2 ",,"3,651.2 ",,100.4 ,,100.4 ,,610.2 ,,"24,583.0 ",
,,,,Total,,"3,221","3,947",,"130,209.8 ",,"168,880.1 ",,"142,059.7 ",,"8,574.5 ",,"7,475.7 ",,"229,887.6 ",,"2,885,478.8 ",
NJ,New Jersey Transit Corporation-45 (NJTC-45),,,,,,,,,,,,,,,,,,,,,
,,2132,E,MB,DO,49,52,,"1,169.1 ",,"1,187.7 ",,"1,154.7 ",,155.7 ,,152.7 ,,"3,412.2 ",,"7,659.2 ",
NJ,"Olympia Trails Bus Company, Inc. (Coach USA)",,,,,,,,,,,,,,,,,,,,,
,,2165,E,MB,DO,25,42,,"1,410.3 ",,"1,458.2 ",,"1,382.5 ",,93.5 ,,89.3 ,,737.6 ,,"13,545.4 ",
NJ,"Orange-Newark-Elizabeth, Inc. (Coach USA)",,,,,,,,,,,,,,,,,,,,,
,,2166,E,MB,DO,58,72,,"2,303.1 ",,"2,415.4 ",,"2,280.7 ",,262.1 ,,252.4 ,,"12,581.9 ",,"40,778.3 ",
NJ,Port Authority Trans-Hudson Corporation (PATH),,,,,,,,,,,,,,,,,,,,,
,,2098,B,FB,PT,9,9,,193.2 ,,188.8 ,,188.8 ,,22.8 ,,22.8 ,,"1,339.3 ",,"3,617.1 ",
,,2098,B,HR,DO,259,259,,"13,298.3 ",,"13,256.6 ",,"12,619.3 ",,878.7 ,,681.8 ,,"66,516.7 ",,"288,071.5 ",
,,,,Total,,268,268,,"13,491.5 ",,"13,445.3 ",,"12,808.1 ",,901.5 ,,704.6 ,,"67,855.9 ",,"291,688.6 ",
NJ,Port Authority Transit Corporation (PATCO),,,,,,,,,,,,,,,,,,,,,
,,2075,A,HR,DO,84,121,,"4,079.2 ",,"4,282.0 ",,"4,054.9 ",,147.7 ,,139.8 ,,"9,150.0 ",,"79,551.1 ",
NJ,"Rockland Coaches, Inc.",,,,,,,,,,,,,,,,,,,,,
,,2149,E,MB,DO,91,115,,"4,442.7 ",,"5,459.5 ",,"4,387.7 ",,243.3 ,,187.0 ,,"4,408.3 ",,"78,554.1 ",
NJ,Suburban Transit Corporation (Coach USA),,,,,,,,,,,,,,,,,,,,,
,,2128,E,MB,DO,130,137,,"6,773.5 ",,"7,293.2 ",,"6,746.5 ",,366.5 ,,344.6 ,,"3,808.0 ",,"133,756.0 ",
NJ,Trans-Hudson Express,,,,,,,,,,,,,,,,,,,,,
,,2168,E,MB,DO,76,108,,"2,980.7 ",,"3,218.0 ",,"2,950.2 ",,276.5 ,,263.3 ,,"7,360.7 ",,"50,382.8 ",
NM,ABQ Ride,,,,,,,,,,,,,,,,,,,,,
,,6019,A,DR,DO,49,54,,0.0 ,,"1,622.1 ",,"1,528.2 ",,103.6 ,,85.3 ,Q,185.2 ,,"1,845.7 ",
,,6019,A,MB,DO,134,134,,"4,115.1 ",,"4,361.0 ",,"3,477.0 ",,278.4 ,,219.6 ,Q,"7,638.3 ",,"19,631.7 ",
,,,,Total,,183,188,,"4,115.1 ",,"5,983.1 ",,"5,005.2 ",,382.0 ,,304.9 ,,"7,823.5 ",,"21,477.4 ",
NM,Las Cruces Area Transit (RoadRunner),,,,,,,,,,,,,,,,,,,,,
,,6049,A,DR,DO,11,11,,0.0 ,,201.2 ,Q,182.8 ,Q,17.4 ,Q,14.8 ,,53.2 ,,124.2 ,Q
,,6049,A,MB,DO,9,17,,362.4 ,,399.0 ,,389.7 ,,32.8 ,,31.8 ,,605.5 ,,"2,128.5 ",
,,,,Total,,20,28,,362.4 ,,600.2 ,,572.5 ,,50.2 ,,46.6 ,,658.7 ,,"2,252.7 ",
NM,Santa Fe Trails - City of Santa Fe (SFT),,,,,,,,,,,,,,,,,,,,,
,,6077,B,DR,PT,16,31,,0.0 ,,575.5 ,,290.5 ,,50.4 ,,23.5 ,,86.7 ,Q,260.1 ,Q
,,6077,B,MB,DO,20,25,,789.3 ,,848.6 ,,761.6 ,,64.3 ,,59.5 ,,525.3 ,,"1,942.2 ",
,,6077,B,VP,PT,2,2,,0.0 ,,68.6 ,Q,24.9 ,Q,3.0 ,Q,1.1 ,Q,4.5 ,,54.4 ,
,,,,Total,,38,58,,789.3 ,,"1,492.7 ",,"1,077.0 ",,117.7 ,,84.1 ,,616.5 ,,"2,256.7 ",
NV,Regional Transportation Commission of Southern Nevada (RTC),,,,,,,,,,,,,,,,,,,,,
,,9045,B,DR,PT,154,194,,0.0 ,,"6,516.6 ",,"5,412.3 ",,463.0 ,,364.8 ,,713.5 ,,"8,082.7 ",
,,9045,B,MB,PT,251,293,,"14,732.6 ",,"16,071.6 ",,"14,772.3 ",,"1,293.5 ",,"1,230.5 ",,"50,581.2 ",,"180,514.0 ",
,,,,Total,,405,487,,"14,732.6 ",,"22,588.2 ",,"20,184.7 ",,"1,756.5 ",,"1,595.2 ",,"51,294.6 ",,"188,596.7 ",
NV,Regional Transportation Commission of Washoe County (RTC),,,,,,,,,,,,,,,,,,,,,
,,9001,B,DR,PT,36,43,,0.0 ,,"1,493.4 ",,"1,336.4 ",,91.9 ,,84.7 ,,228.5 ,,"1,389.8 ",
,,9001,B,MB,DO,57,69,,"3,161.2 ",,"3,321.9 ",,"3,158.2 ",,257.2 ,,250.9 ,,"7,534.6 ",,"24,274.4 ",
,,,,Total,,93,112,,"3,161.2 ",,"4,815.2 ",,"4,494.5 ",,349.1 ,,335.6 ,,"7,763.1 ",,"25,664.2 ",
NY,"Adirondack Transit Lines, Inc, (Adirondack Trailways)",,,,,,,,,,,,,,,,,,,,,
,,2177,E,MB,DO,25,33,,"1,799.4 ",,"2,046.5 ",,"1,931.8 ",,38.7 ,,36.5 ,,423.1 ,,"28,213.0 ",
NY,"American Transit, Inc.",,,,,,,,,,,,,,,,,,,,,
,,2173,D,DR,DO,203,230,,0.0 ,,"7,922.8 ",,"6,653.4 ",,643.7 ,,586.3 ,,646.9 ,,"7,761.1 ",
NY,Atlantic Express (AE),,,,,,,,,,,,,,,,,,,,,
,,2180,D,MB,DO,27,27,Q,585.5 ,,"1,174.9 ",Q,597.0 ,Q,45.9 ,Q,27.5 ,,18.4 ,Q,591.0 ,Q
NY,"Atlantic Paratrans of NYC, Inc. (API)",,,,,,,,,,,,,,,,,,,,,
,,2159,E,DR,DO,256,256,,0.0 ,,"6,920.5 ",Q,"7,172.4 ",Q,641.2 ,,594.3 ,,514.3 ,,"7,260.3 ",
NY,Broome County Department of Public Transportation (Broome County),,,,,,,,,,,,,,,,,,,,,
,,2003,B,DR,DO,5,8,,0.0 ,,264.8 ,,226.4 ,,12.1 ,,10.8 ,,28.2 ,,560.0 ,
,,2003,B,DR,PT,10,12,,0.0 ,,389.8 ,Q,345.1 ,Q,29.4 ,Q,29.4 ,Q,75.6 ,,454.5 ,
,,2003,B,MB,DO,39,43,,"1,553.8 ",Q,"1,564.5 ",Q,"1,554.8 ",Q,117.3 ,Q,114.3 ,,"2,559.4 ",,"7,635.9 ",
,,,,Total,,54,63,,"1,553.8 ",,"2,219.2 ",,"2,126.3 ",,158.8 ,,154.5 ,,"2,663.3 ",,"8,650.5 ",
NY,Capital District Transportation Authority (CDTA),,,,,,,,,,,,,,,,,,,,,
,,2002,B,DR,DO,21,40,,0.0 ,,828.6 ,,697.9 ,,78.7 ,,69.1 ,,125.2 ,,737.0 ,
,,2002,B,MB,DO,178,228,,"6,060.4 ",,"6,716.6 ",,"6,030.2 ",,548.8 ,,504.6 ,,"11,269.3 ",,"51,275.2 ",Q
,,2002,B,MB,PT,16,16,,643.0 ,,796.0 ,,643.0 ,,33.3 ,,28.1 ,,351.1 ,,"1,088.6 ",
,,,,Total,,215,284,,"6,703.4 ",,"8,341.3 ",,"7,371.2 ",,660.8 ,,601.7 ,,"11,745.5 ",,"53,100.8 ",
NY,"Centro of Cayuga, Inc. (Centro of Cayuga)",,,,,,,,,,,,,,,,,,,,,
,,2116,A,MB,DO,13,15,,582.5 ,,619.9 ,,598.7 ,,32.3 ,,29.5 ,,488.8 ,,"4,620.4 ",
NY,"Centro of Oswego, Inc. (Centro of Oswego)",,,,,,,,,,,,,,,,,,,,,
,,2172,A,MB,DO,14,16,,503.3 ,,557.4 ,,511.5 ,,39.6 ,,36.5 ,,480.6 ,,"2,408.8 ",
NY,Chemung County Transit System (CCTS),,,,,,,,,,,,,,,,,,,,,
,,2005,B,DR,PT,9,9,,0.0 ,,239.7 ,,239.7 ,,14.6 ,,14.6 ,,65.7 ,,312.2 ,Q
,,2005,B,MB,PT,18,18,,909.1 ,,927.7 ,,909.1 ,,53.4 ,,51.3 ,,508.3 ,,"2,414.5 ",Q
,,,,Total,,27,27,,909.1 ,,"1,167.4 ",,"1,148.8 ",,68.0 ,,65.9 ,,574.0 ,,"2,726.7 ",
NY,City of Long Beach,,,,,,,,,,,,,,,,,,,,,
,,2006,A,DR,DO,2,2,,0.0 ,,12.7 ,Q,8.5 ,Q,5.5 ,Q,4.5 ,Q,7.7 ,Q,8.5 ,Q
,,2006,A,MB,DO,11,12,,171.6 ,Q,194.3 ,Q,186.8 ,Q,24.7 ,Q,23.5 ,Q,431.8 ,Q,186.8 ,Q
,,,,Total,,13,14,,171.6 ,,206.9 ,,195.3 ,,30.2 ,,28.0 ,,439.4 ,,195.3 ,
NY,City of Poughkeepsie,,,,,,,,,,,,,,,,,,,,,
,,2009,A,MB,DO,6,10,,195.0 ,,200.9 ,,194.8 ,,16.8 ,,15.8 ,,344.7 ,,997.4 ,
NY,Clarkstown Mini-Trans,,,,,,,,,,,,,,,,,,,,,
,,2085,A,MB,DO,5,10,,324.0 ,,341.9 ,,321.8 ,,19.5 ,,18.9 ,,152.2 ,,760.8 ,
NY,"CNY Centro, Inc. (CNY Centro)",,,,,,,,,,,,,,,,,,,,,
,,2018,B,DR,DO,11,19,,0.0 ,,307.4 ,,276.0 ,,26.4 ,,24.8 ,,66.1 ,,355.5 ,
,,2018,B,DR,PT,15,15,,0.0 ,,286.7 ,,246.1 ,,26.5 ,,24.6 ,,29.5 ,,246.1 ,
,,2018,B,MB,DO,129,154,,"3,486.3 ",,"3,852.9 ",,"3,563.0 ",,323.3 ,,296.1 ,,"9,502.9 ",,"26,520.3 ",
,,,,Total,,155,188,,"3,486.3 ",,"4,447.0 ",,"4,085.2 ",,376.3 ,,345.5 ,,"9,598.5 ",,"27,121.9 ",
NY,Dutchess County Division of Mass Transportation (Loop Bus),,,,,,,,,,,,,,,,,,,,,
,,2010,A,DR,DO,20,26,,0.0 ,,462.9 ,,403.5 ,,29.0 ,,20.0 ,,101.0 ,,891.2 ,
,,2010,A,MB,DO,26,28,,"1,086.3 ",,"1,223.8 ",,"1,086.3 ",,68.3 ,,48.9 ,,657.0 ,,"7,466.2 ",
,,,,Total,,46,54,,"1,086.3 ",,"1,686.7 ",,"1,489.8 ",,97.3 ,,68.9 ,,758.0 ,,"8,357.4 ",
NY,Greater Glens Falls Transit System (GGFT),,,,,,,,,,,,,,,,,,,,,
,,2120,A,DR,DO,2,2,,0.0 ,,22.5 ,,18.5 ,,2.5 ,,2.3 ,,3.2 ,,10.5 ,
,,2120,A,MB,DO,5,10,,273.7 ,,299.3 ,Q,274.2 ,,18.5 ,Q,18.0 ,,276.6 ,,995.9 ,
,,,,Total,,7,12,,273.7 ,,321.7 ,,292.8 ,,21.0 ,,20.3 ,,279.9 ,,"1,006.4 ",
NY,GTJC (Transit Alliance),,,,,,,,,,,,,,,,,,,,,
,,2147,D,MB,PT,537,677,,"12,968.3 ",,"15,846.4 ",,"12,476.2 ",,"1,731.7 ",,"1,377.0 ",,"69,759.3 ",,"193,741.3 ",
NY,"Hendrick Hudson Bus Lines, Inc. (HHBL)",,,,,,,,,,,,,,,,,,,,,
,,2179,D,MB,DO,8,8,,376.2 ,,425.6 ,,376.2 ,,15.2 ,,13.6 ,,37.3 ,,"1,766.9 ",
NY,Huntington Area Rapid Transit (HART),,,,,,,,,,,,,,,,,,,,,
,,2071,A,DR,DO,6,9,,0.0 ,,92.9 ,,74.5 ,,7.6 ,,5.9 ,,14.5 ,,116.6 ,
,,2071,A,MB,DO,10,14,,327.5 ,,341.5 ,,317.6 ,,25.1 ,,22.5 ,,244.9 ,,"1,089.4 ",
,,,,Total,,16,23,,327.5 ,,434.4 ,,392.1 ,,32.7 ,,28.4 ,,259.3 ,,"1,206.0 ",
NY,"Liberty Lines Express, Inc. (LLE)",,,,,,,,,,,,,,,,,,,,,
,,2117,D,MB,DO,75,86,,"2,095.9 ",,"2,764.0 ",,"2,093.8 ",,230.2 ,,196.4 ,,"2,644.2 ",,"29,175.6 ",
NY,"Liberty Lines Transit, Inc. (LLT)",,,,,,,,,,,,,,,,,,,,,
,,2079,D,MB,DO,274,354,,"8,007.4 ",,"10,681.6 ",,"8,014.4 ",,814.2 ,,700.3 ,,"34,462.1 ",,"161,672.3 ",
NY,"Metro-North Commuter Railroad Company, dba: MTA Metro-North Railroad (MTA-MNCR)",,,,,,,,,,,,,,,,,,,,,
,,2078,B,CR,DO,930,"1,013",,"50,417.3 ",,"57,087.0 ",,"49,720.6 ",,"1,572.3 ",,"1,401.2 ",,"72,255.8 ",,"1,968,370.6 ",
,,2078,B,FB,PT,1,1,,40.8 ,,40.8 ,,40.8 ,,2.6 ,,2.6 ,,84.4 ,,462.0 ,
,,2078,B,MB,PT,7,14,,82.7 ,,123.4 ,,92.0 ,,19.6 ,,17.9 ,,277.7 ,,89.8 ,
,,,,Total,,938,"1,028",,"50,540.8 ",,"57,251.1 ",,"49,853.4 ",,"1,594.6 ",,"1,421.7 ",,"72,617.9 ",,"1,968,922.3 ",
NY,"Metropolitan Suburban Bus Authority, dba: MTA Long Island Bus (MTA Long Island Bus)",,,,,,,,,,,,,,,,,,,,,
,,2007,A,DR,DO,79,86,,0.0 ,,"3,364.8 ",,"2,907.0 ",,240.8 ,,210.6 ,,318.4 ,,"2,990.0 ",
,,2007,A,MB,DO,273,333,,"9,890.4 ",,"11,394.9 ",,"9,917.7 ",,905.0 ,,807.5 ,,"30,241.4 ",,"140,445.0 ",
,,,,Total,,352,419,,"9,890.4 ",,"14,759.6 ",,"12,824.8 ",,"1,145.8 ",,"1,018.1 ",,"30,559.8 ",,"143,435.0 ",
NY,Monroe Bus Corporation,,,,,,,,,,,,,,,,,,,,,
,,2137,E,MB,DO,20,20,,662.3 ,,713.8 ,,662.3 ,,18.6 ,,16.6 ,,248.1 ,,0.0 ,W
NY,Monsey New Square Trails Corporation,,,,,,,,,,,,,,,,,,,,,
,,2135,D,MB,DO,33,33,,"1,235.2 ",,"1,230.6 ",,"1,230.6 ",,49.1 ,,49.1 ,,532.3 ,,"21,445.2 ",
NY,MTA Long Island Rail Road (MTA-LIRR),,,,,,,,,,,,,,,,,,,,,
,,2100,A,CR,DO,969,"1,138",,"58,863.9 ",,"65,249.0 ",,"58,240.3 ",,"2,217.0 ",,"1,991.5 ",,"96,202.0 ",,"1,994,484.8 ",
NY,MTA New York City Transit (NYCT),,,,,,,,,,,,,,,,,,,,,
,,2008,B,DR,PT,511,572,,0.0 ,,"17,157.7 ",,"15,167.3 ",,"1,394.4 ",,"1,220.7 ",,"1,476.2 ",,"16,313.8 ",
,,2008,B,HR,DO,"5,191","6,162",,"351,242.3 ",,"350,399.2 ",,"339,818.8 ",,"19,592.9 ",,"18,601.2 ",,"1,760,778.9 ",,"8,344,226.5 ",
,,2008,B,MB,DO,"3,849","4,509",,"101,582.6 ",,"121,838.7 ",,"103,665.1 ",,"15,286.3 ",,"13,105.3 ",,"893,390.1 ",,"1,574,309.0 ",
,,,,Total,,"9,551","11,243",,"452,824.9 ",,"489,395.6 ",,"458,651.2 ",,"36,273.6 ",,"32,927.3 ",,"2,655,645.3 ",,"9,934,849.3 ",
NY,"New York Bus Tours, Inc., dba: New York Bus Service (NYBS)",,,,,,,,,,,,,,,,,,,,,
,,2040,D,MB,DO,131,143,,"2,853.4 ",,"3,528.0 ",,"2,671.9 ",,299.3 ,Q,248.2 ,Q,"3,577.5 ",,"42,670.2 ",
NY,New York City Department of Transportation (NYCDOT),,,,,,,,,,,,,,,,,,,,,
,,2082,B,FB,DO,4,4,,175.8 ,,174.8 ,,173.5 ,,16.8 ,,16.7 ,,"19,346.0 ",,"100,599.4 ",
NY,Newburgh Beacon Bus Corporation (NBBC),,,,,,,,,,,,,,,,,,,,,
,,2148,D,DR,DO,3,4,,0.0 ,,35.9 ,,33.6 ,,4.0 ,,4.3 ,,8.5 ,,117.6 ,
,,2148,D,MB,DO,6,7,,271.0 ,,277.7 ,,270.6 ,,15.6 ,,15.3 ,,138.7 ,,496.6 ,
,,,,Total,,9,11,,271.0 ,,313.6 ,,304.2 ,,19.6 ,,19.6 ,,147.2 ,,614.2 ,
NY,Niagara Frontier Transportation Authority (NFT Metro),,,,,,,,,,,,,,,,,,,,,
,,2004,A,DR,DO,26,36,,0.0 ,,941.9 ,,720.5 ,,53.9 ,,43.7 ,,65.9 ,,537.3 ,
,,2004,A,LR,DO,23,27,,756.8 ,,775.4 ,,762.6 ,,72.3 ,,69.6 ,,"5,478.0 ",,"14,211.5 ",
,,2004,A,MB,DO,272,321,,"8,158.3 ",,"10,001.9 ",,"8,441.6 ",,855.7 ,,752.3 ,,"17,590.5 ",,"55,707.6 ",
,,,,Total,,321,384,,"8,915.2 ",,"11,719.3 ",,"9,924.7 ",,981.9 ,,865.5 ,,"23,134.4 ",,"70,456.4 ",
NY,"Private One of New York, LLC, dba: New York Airport Service",,,,,,,,,,,,,,,,,,,,,
,,2171,D,MB,PT,35,35,,"1,495.8 ",,"1,501.3 ",,"1,276.8 ",,125.9 ,,102.8 ,,"1,005.0 ",,"18,065.1 ",
NY,Private Transportation Corporation,,,,,,,,,,,,,,,,,,,,,
,,2175,D,MB,PT,6,8,,210.9 ,,232.5 ,,222.5 ,,15.5 ,,14.7 ,,474.1 ,,"3,498.8 ",
NY,Putnam County Transit (PART),,,,,,,,,,,,,,,,,,,,,
,,2096,B,DR,PT,4,4,,0.0 ,,117.0 ,Q,84.7 ,,4.7 ,Q,3.4 ,,9.4 ,,84.7 ,
,,2096,B,MB,PT,6,8,,405.9 ,,418.8 ,,401.9 ,,20.8 ,,20.2 ,,163.0 ,,"3,334.3 ",
,,,,Total,,10,12,,405.9 ,,535.8 ,,486.6 ,,25.4 ,,23.6 ,,172.5 ,,"3,419.0 ",
NY,Queens Surface Corporation (QSC),,,,,,,,,,,,,,,,,,,,,
,,2136,D,MB,DO,254,312,,"5,669.6 ",,"7,775.9 ",,"5,553.6 ",,716.6 ,,564.6 ,,"25,691.1 ",,"109,573.6 ",
NY,"Regional Transit Service, Inc. and Lift Line, Inc. (R-GRTA)",,,,,,,,,,,,,,,,,,,,,
,,2113,A,DR,DO,29,41,,0.0 ,,"1,446.0 ",,"1,125.5 ",,73.3 ,,57.1 ,,158.3 ,,"1,255.6 ",
,,2113,A,MB,DO,208,256,,"6,587.0 ",,"6,738.3 ",,"5,909.0 ",,541.0 ,,474.9 ,,"12,648.3 ",,"44,438.2 ",
,,,,Total,,237,297,,"6,587.0 ",,"8,184.4 ",,"7,034.5 ",,614.4 ,,532.0 ,,"12,806.7 ",,"45,693.7 ",
NY,Roosevelt Island Operating Corporation (RIOC),,,,,,,,,,,,,,,,,,,,,
,,2181,A,MB,DO,5,5,,91.0 ,,91.0 ,Q,91.0 ,Q,8.0 ,Q,8.0 ,Q,"1,037.8 ",Q,91.0 ,Q
,,2181,A,TR,DO,2,2,,23.2 ,,46.5 ,Q,23.2 ,Q,8.0 ,Q,8.0 ,Q,696.0 ,Q,348.0 ,Q
,,,,Total,,7,7,,114.2 ,,137.5 ,,114.2 ,,15.9 ,,15.9 ,,"1,733.7 ",,439.0 ,
NY,"Staten Island Rapid Transit Operating Authority, dba: MTA Staten Island Railway (SIRTOA)",,,,,,,,,,,,,,,,,,,,,
,,2099,A,HR,DO,44,64,,"2,183.7 ",,"2,373.9 ",,"2,176.6 ",,110.6 ,,103.8 ,,"3,358.3 ",,"21,521.2 ",
NY,Suffolk County Department of Public Works - Transportation Division (ST),,,,,,,,,,,,,,,,,,,,,
,,2072,B,DR,PT,43,64,,0.0 ,,"3,088.0 ",,"2,609.1 ",,184.6 ,,158.6 ,,167.4 ,,"2,045.2 ",
,,2072,B,MB,PT,143,172,,"7,359.6 ",,"8,369.4 ",,"7,355.5 ",,438.1 ,,378.3 ,,"5,040.6 ",,"71,961.3 ",
,,,,Total,,186,236,,"7,359.6 ",,"11,457.4 ",,"9,964.6 ",,622.7 ,,537.0 ,,"5,208.0 ",,"74,006.6 ",
NY,Tioga County,,,,,,,,,,,,,,,,,,,,,
,,2158,D,DR,DO,7,7,,0.0 ,,254.2 ,Q,158.7 ,,11.7 ,Q,9.4 ,,22.6 ,,106.7 ,
,,2158,D,MB,DO,9,9,,399.0 ,,399.0 ,Q,335.9 ,,13.1 ,Q,10.1 ,,36.5 ,,172.7 ,
,,,,Total,,16,16,,399.0 ,,653.2 ,,494.6 ,,24.7 ,,19.5 ,,59.1 ,,279.4 ,
NY,Tompkins Consolidated Area Transit (TCAT),,,,,,,,,,,,,,,,,,,,,
,,2145,B,DR,PT,17,26,,0.0 ,,400.5 ,,352.5 ,,26.1 ,,23.2 ,,57.6 ,,259.9 ,Q
,,2145,B,MB,DO,31,50,,"1,264.5 ",,"1,292.4 ",,"1,264.5 ",,110.5 ,,107.7 ,,"2,669.0 ",,"6,274.2 ",Q
,,2145,B,MB,PT,7,10,,283.2 ,,301.2 ,,283.2 ,,12.7 ,,11.5 ,,80.2 ,,365.7 ,Q
,,,,Total,,55,86,,"1,547.7 ",,"1,994.1 ",,"1,900.2 ",,149.3 ,,142.4 ,,"2,806.7 ",,"6,899.8 ",
NY,Town of Highlands Dial-A-Bus,,,,,,,,,,,,,,,,,,,,,
,,2182,A,DR,DO,1,1,,0.0 ,,11.8 ,,9.6 ,,1.4 ,Q,0.3 ,Q,0.7 ,Q,15.8 ,
NY,Town of Monroe Dial-A-Bus,,,,,,,,,,,,,,,,,,,,,
,,2183,A,DR,DO,4,4,,0.0 ,,84.1 ,Q,77.8 ,,8.0 ,Q,8.0 ,,23.2 ,,75.9 ,
NY,Transport of Rockland (TOR),,,,,,,,,,,,,,,,,,,,,
,,2084,B,MB,PT,52,62,,"2,688.0 ",,"2,609.7 ",,"2,167.5 ",,132.1 ,,111.0 ,,"2,442.7 ",,"17,904.9 ",
NY,Transportation Resources Intra-County for Physically Handicapped and Senior Citizens (TRIPS),,,,,,,,,,,,,,,,,,,,,
,,2086,A,DR,DO,16,22,,0.0 ,,517.2 ,,470.2 ,,39.1 ,,35.2 ,,64.5 ,,520.3 ,
NY,Ulster County Area Transit (UCAT),,,,,,,,,,,,,,,,,,,,,
,,2178,B,MB,DO,14,21,,618.8 ,,620.2 ,,616.4 ,,31.5 ,,31.3 ,,165.7 ,,"2,006.2 ",W
,,2178,B,MB,PT,1,2,,59.5 ,,60.7 ,,57.8 ,,3.7 ,,3.5 ,,24.7 ,,0.0 ,
,,,,Total,,15,23,,678.4 ,,680.9 ,,674.2 ,,35.1 ,,34.8 ,,190.3 ,,"2,006.2 ",Q
NY,Utica Transit Authority (UTA),,,,,,,,,,,,,,,,,,,,,
,,2021,A,DR,DO,5,7,,0.0 ,,135.0 ,Q,125.8 ,Q,10.4 ,Q,10.4 ,Q,24.1 ,,96.3 ,
,,2021,A,MB,DO,25,28,,892.5 ,,932.7 ,Q,892.5 ,Q,74.1 ,Q,73.4 ,Q,"1,106.1 ",,"3,318.2 ",
,,,,Total,,30,35,,892.5 ,,"1,067.7 ",,"1,018.3 ",,84.5 ,,83.8 ,,"1,130.1 ",,"3,414.5 ",
NY,Village of Spring Valley Bus,,,,,,,,,,,,,,,,,,,,,
,,2089,A,MB,DO,2,2,,67.8 ,Q,69.1 ,Q,68.6 ,,7.3 ,Q,6.8 ,Q,0.0 ,N,0.0 ,N
NY,Westchester County Bee-Line System (The Bee-Line System),,,,,,,,,,,,,,,,,,,,,
,,2076,B,DR,PT,52,60,,0.0 ,,"2,296.7 ",,"1,941.4 ",,140.8 ,,125.2 ,,185.5 ,,"1,763.6 ",
,,2076,B,MB,PT,7,13,,284.6 ,,316.5 ,,284.6 ,,23.3 ,,22.2 ,,267.6 ,,"1,040.9 ",
,,,,Total,,59,73,,284.6 ,,"2,613.2 ",,"2,226.1 ",,164.0 ,,147.4 ,,453.0 ,,"2,804.5 ",
OH,Brunswick Transit Alternative (BTA),,,,,,,,,,,,,,,,,,,,,
,,5143,B,MB,PT,2,8,,132.7 ,,132.4 ,,131.7 ,,7.4 ,,7.4 ,,20.3 ,,137.0 ,
OH,Butler County Regional Transit Authority (BCRTA),,,,,,,,,,,,,,,,,,,,,
,,5157,B,DR,DO,1,1,,0.0 ,,6.4 ,,4.9 ,,0.9 ,,0.8 ,,0.9 ,,5.4 ,
,,5157,B,MB,DO,5,5,,81.1 ,,86.1 ,,81.1 ,,7.7 ,,7.2 ,,14.1 ,,69.0 ,
,,,,Total,,6,6,,81.1 ,,92.6 ,,86.0 ,,8.6 ,,8.0 ,,15.0 ,,74.4 ,
OH,Campus Bus Service (CBS),,,,,,,,,,,,,,,,,,,,,
,,5097,A,MB,DO,12,29,,234.4 ,,246.7 ,,234.4 ,,23.9 ,,23.1 ,,513.4 ,,"1,068.0 ",
OH,Central Ohio Transit Authority (COTA),,,,,,,,,,,,,,,,,,,,,
,,5016,B,DR,PT,49,58,,0.0 ,,"2,390.6 ",,"2,019.3 ",,129.9 ,,110.2 ,,159.0 ,,"1,475.5 ",
,,5016,B,MB,DO,234,276,,"8,295.0 ",,"10,020.1 ",,"8,270.6 ",,714.5 ,,649.0 ,,"14,544.0 ",,"48,218.2 ",
,,,,Total,,283,334,,"8,295.0 ",,"12,410.7 ",,"10,289.9 ",,844.4 ,,759.2 ,,"14,703.0 ",,"49,693.7 ",
OH,City of Middletown - Middletown Transit System (MTS),,,,,,,,,,,,,,,,,,,,,
,,5019,A,DR,DO,2,2,,0.0 ,,49.6 ,,45.6 ,,4.8 ,,4.2 ,,10.7 ,,64.6 ,
,,5019,A,MB,DO,4,6,,212.0 ,,219.0 ,,212.0 ,,14.2 ,,14.0 ,,183.3 ,,986.4 ,
,,,,Total,,6,8,,212.0 ,,268.7 ,,257.6 ,,19.0 ,,18.2 ,,194.1 ,,"1,051.0 ",
OH,City of Newark Transit Operations,,,,,,,,,,,,,,,,,,,,,
,,5138,B,DR,PT,38,38,,0.0 ,,779.6 ,,779.6 ,,58.1 ,,58.1 ,,212.0 ,,762.1 ,
OH,Clermont Transportation Connection (CTC),,,,,,,,,,,,,,,,,,,,,
,,5166,B,DR,DO,12,14,,0.0 ,,524.6 ,,444.0 ,,23.3 ,,20.3 ,,43.2 ,,433.4 ,
,,5166,B,DR,PT,17,17,,0.0 ,,459.8 ,,375.5 ,Q,26.1 ,,19.0 ,Q,36.5 ,,366.7 ,
,,,,Total,,29,31,,0.0 ,,984.4 ,,819.5 ,,49.3 ,,39.3 ,,79.7 ,,800.1 ,
OH,Greater Dayton Regional Transit Authority (GDRTA),,,,,,,,,,,,,,,,,,,,,
,,5017,A,DR,DO,63,63,,0.0 ,,"2,899.0 ",,"2,520.6 ",,175.3 ,,150.8 ,,250.6 ,,"2,129.9 ",
,,5017,A,MB,DO,115,115,,"5,641.3 ",,"5,934.5 ",,"5,635.9 ",,389.2 ,,368.8 ,,"8,159.2 ",,"33,203.7 ",
,,5017,A,TB,DO,43,43,,"1,620.9 ",,"1,659.9 ",,"1,614.5 ",,153.4 ,,148.7 ,,"4,300.2 ",,"10,743.7 ",
