State,Name,ID,Org Type ,Mode,TOS, VOMS,Service Supplied (in Thousands),,,,,,,,,,,,Unlinked Passenger Trips ,,,
NV,Regional Transportation Commission of Washoe County (RTC),9001,B,DR,PT,40,46,,0.0 ,,"1,469.3 ",,"1,337.1 ",,93.9 ,,85.6 ,,230.9 ,,"1,483.0 ",
NV,Regional Transportation Commission of Washoe County (RTC),9001,B,MB,DO,62,73,,"3,529.4 ",,"3,702.9 ",,"3,523.3 ",,286.7 ,,279.8 ,,"8,738.4 ",,"29,608.2 ",
,,,,Total,,102,119,,"3,529.4 ",,"5,172.2 ",,"4,860.4 ",,380.7 ,,365.5 ,,"8,969.3 ",,"31,091.2 ",
NY,"Adirondack Transit Lines, Inc, (Adirondack Trailways)",2177,E,MB,DO,34,41,,"1,830.3 ",,"2,092.0 ",,"1,970.9 ",,43.8 ,,41.3 ,,472.2 ,,"36,882.2 ",
NY,"American Transit, Inc.",2173,D,DR,DO,205,230,,0.0 ,,"8,457.8 ",,"7,342.0 ",,703.1 ,,611.6 ,,787.5 ,,"8,112.9 ",
NY,Atlantic Express (AE),2180,D,MB,DO,24,27,,597.9 ,,"1,202.3 ",,610.1 ,,47.0 ,,28.4 ,,693.1 ,Q,"3,870.1 ",Q
NY,"Atlantic Paratrans of NYC, Inc. (API)",2159,D,DR,DO,250,275,,0.0 ,,"9,122.4 ",Q,"7,757.8 ",Q,801.9 ,Q,765.8 ,Q,952.9 ,,"9,176.0 ",
NY,Broome County Department of Public Transportation (Broome County),2003,B,DR,DO,6,8,,0.0 ,,265.0 ,,224.6 ,,15.4 ,,13.6 ,,30.1 ,,482.4 ,
NY,Broome County Department of Public Transportation (Broome County),2003,B,DR,PT,10,12,,0.0 ,,382.6 ,,331.0 ,,29.3 ,,27.0 ,,78.3 ,,476.6 ,
NY,Broome County Department of Public Transportation (Broome County),2003,B,MB,DO,38,43,,"1,392.1 ",,"1,447.1 ",,"1,392.9 ",,118.1 ,,113.9 ,,"2,853.4 ",,"8,307.5 ",
,,,,Total,,54,63,,"1,392.1 ",,"2,094.7 ",,"1,948.4 ",,162.8 ,,154.5 ,,"2,961.8 ",,"9,266.4 ",
NY,Capital District Transportation Authority (CDTA),2002,B,DR,DO,31,36,,0.0 ,,942.2 ,Q,831.1 ,Q,72.3 ,Q,64.1 ,Q,128.0 ,Q,878.4 ,Q
NY,Capital District Transportation Authority (CDTA),2002,B,DR,PT,14,20,,0.0 ,,303.4 ,Q,253.3 ,Q,21.9 ,Q,19.7 ,Q,28.3 ,Q,253.5 ,Q
NY,Capital District Transportation Authority (CDTA),2002,B,MB,DO,192,218,,"6,162.8 ",,"7,079.1 ",,"6,209.8 ",,583.6 ,,537.6 ,,"12,447.2 ",,"38,850.8 ",
NY,Capital District Transportation Authority (CDTA),2002,B,MB,PT,20,21,,541.8 ,,798.6 ,,532.1 ,,30.4 ,,24.5 ,,272.7 ,,"4,888.1 ",
,,,,Total,,257,295,,"6,704.6 ",,"9,123.3 ",,"7,826.3 ",,708.3 ,,645.9 ,,"12,876.2 ",,"44,870.9 ",
NY,"Centro of Cayuga, Inc. (Centro of Cayuga)",2116,A,MB,DO,13,16,,590.2 ,,662.5 ,,631.0 ,,35.6 ,,32.8 ,,339.7 ,,"3,302.3 ",
NY,"Centro of Oneida, Inc. (Centro of Oneida)",2185,A,DR,DO,7,9,,0.0 ,,158.8 ,,147.6 ,,11.3 ,,10.8 ,,24.1 ,,96.3 ,Q
NY,"Centro of Oneida, Inc. (Centro of Oneida)",2185,A,MB,DO,26,41,,924.5 ,,961.9 ,,929.6 ,,75.4 ,,73.1 ,,"1,106.1 ",,"3,318.2 ",Q
,,,,Total,,33,50,,924.5 ,,"1,120.7 ",,"1,077.1 ",,86.7 ,,83.9 ,,"1,130.1 ",,"3,414.5 ",
NY,"Centro of Oswego, Inc. (Centro of Oswego)",2172,A,MB,DO,14,16,,503.0 ,,569.9 ,,519.2 ,,40.2 ,,37.1 ,,504.7 ,,"3,340.4 ",Q
NY,Chemung County Transit System (CCTS),2005,B,DR,PT,9,9,,0.0 ,,260.1 ,,260.1 ,,14.6 ,,14.6 ,,57.9 ,Q,0.0 ,N
NY,Chemung County Transit System (CCTS),2005,B,MB,PT,18,25,,796.6 ,,812.7 ,Q,796.6 ,Q,42.1 ,Q,40.0 ,Q,543.3 ,,"2,580.4 ",Q
,,,,Total,,27,34,,796.6 ,,"1,072.8 ",,"1,056.8 ",,56.7 ,,54.6 ,,601.1 ,,"2,580.4 ",
NY,City of Long Beach,2006,A,DR,DO,2,2,,0.0 ,,29.5 ,,27.2 ,,5.8 ,,5.4 ,,24.4 ,,27.1 ,
NY,City of Long Beach,2006,A,MB,DO,9,11,,239.4 ,,241.9 ,,226.4 ,,26.0 ,,24.6 ,,473.2 ,,881.6 ,
,,,,Total,,11,13,,239.4 ,,271.3 ,,253.6 ,,31.9 ,,30.0 ,,497.6 ,,908.7 ,
NY,City of Poughkeepsie,2009,A,MB,DO,6,8,,198.1 ,,202.3 ,,198.1 ,,16.2 ,,15.9 ,,368.1 ,,"1,042.6 ",
NY,Clarkstown Mini-Trans,2085,A,MB,DO,5,10,,319.4 ,,340.5 ,,318.7 ,,19.5 ,,18.9 ,,155.3 ,,823.3 ,
NY,"CNY Centro, Inc. (CNY Centro)",2018,B,DR,DO,13,19,,0.0 ,,390.7 ,,351.4 ,,29.5 ,,28.0 ,,65.7 ,,390.7 ,
NY,"CNY Centro, Inc. (CNY Centro)",2018,B,DR,PT,17,23,,0.0 ,,411.0 ,,354.3 ,,37.8 ,,35.5 ,,44.8 ,,348.0 ,
NY,"CNY Centro, Inc. (CNY Centro)",2018,B,MB,DO,133,157,,"3,530.5 ",,"3,931.6 ",,"3,623.1 ",,326.1 ,,298.1 ,,"9,562.2 ",,"27,672.7 ",
,,,,Total,,163,199,,"3,530.5 ",,"4,733.3 ",,"4,328.8 ",,393.4 ,,361.6 ,,"9,672.7 ",,"28,411.3 ",
NY,Dutchess County Division of Mass Transportation (Loop Bus),2010,A,DR,DO,20,21,,0.0 ,,458.7 ,Q,386.9 ,Q,31.2 ,Q,19.8 ,Q,95.0 ,,837.9 ,Q
NY,Dutchess County Division of Mass Transportation (Loop Bus),2010,A,MB,DO,26,28,,"1,041.0 ",,"1,185.3 ",Q,"1,041.3 ",Q,61.7 ,Q,49.9 ,Q,663.0 ,,"7,529.7 ",Q
,,,,Total,,46,49,,"1,041.0 ",,"1,644.0 ",,"1,428.1 ",,92.9 ,,69.7 ,,758.0 ,,"8,367.5 ",
NY,Greater Glens Falls Transit System (GGFT),2120,A,DR,DO,1,2,,0.0 ,,20.4 ,,15.8 ,,2.4 ,,2.2 ,,3.2 ,,9.4 ,
NY,Greater Glens Falls Transit System (GGFT),2120,A,MB,DO,5,10,,293.5 ,,321.7 ,,293.1 ,,18.7 ,,18.0 ,,312.4 ,,"1,124.8 ",
,,,,Total,,6,12,,293.5 ,,342.1 ,,308.9 ,,21.1 ,,20.2 ,,315.7 ,,"1,134.2 ",
NY,GTJC (Transit Alliance),2147,D,MB,PT,435,556,,746.0 ,,872.9 ,Q,719.8 ,Q,104.4 ,Q,85.9 ,Q,566.0 ,Q,0.0 ,N
NY,"Hendrick Hudson Bus Lines, Inc. (HHBL)",2179,D,MB,DO,6,8,,370.9 ,,419.0 ,,370.4 ,,15.0 ,,13.4 ,,38.0 ,,"1,774.0 ",
NY,Huntington Area Rapid Transit (HART),2071,A,DR,DO,7,10,,0.0 ,,116.2 ,,93.9 ,,9.9 ,,7.9 ,,20.2 ,,146.7 ,
NY,Huntington Area Rapid Transit (HART),2071,A,MB,DO,10,14,,338.3 ,,341.6 ,,321.7 ,Q,24.5 ,,22.2 ,Q,241.4 ,,"1,085.9 ",
,,,,Total,,17,24,,338.3 ,,457.7 ,,415.6 ,,34.5 ,,30.1 ,,261.6 ,,"1,232.5 ",
NY,"Metro-North Commuter Railroad Company, dba: MTA Metro-North Railroad (MTA-MNCR)",2078,B,CR,DO,"1,004","1,104",,"55,597.6 ",,"62,443.2 ",,"54,542.1 ",,"1,752.0 ",,"1,563.0 ",,"76,527.6 ",,"1,784,760.1 ",
NY,"Metro-North Commuter Railroad Company, dba: MTA Metro-North Railroad (MTA-MNCR)",2078,B,FB,PT,2,2,,49.5 ,,49.5 ,,49.5 ,,4.7 ,,4.7 ,,195.1 ,,754.1 ,
NY,"Metro-North Commuter Railroad Company, dba: MTA Metro-North Railroad (MTA-MNCR)",2078,B,MB,PT,7,12,,89.9 ,,135.9 ,Q,99.3 ,Q,20.0 ,Q,18.6 ,Q,348.0 ,,129.0 ,
,,,,Total,,"1,013","1,118",,"55,737.0 ",,"62,628.5 ",,"54,690.9 ",,"1,776.7 ",,"1,586.3 ",,"77,070.7 ",,"1,785,643.1 ",
NY,"Metropolitan Suburban Bus Authority, dba: MTA Long Island Bus (MTA Long Island Bus)",2007,A,DR,DO,84,86,,0.0 ,,"3,805.5 ",,"3,307.8 ",,239.4 ,,216.9 ,,352.6 ,,"3,091.0 ",
NY,"Metropolitan Suburban Bus Authority, dba: MTA Long Island Bus (MTA Long Island Bus)",2007,A,MB,DO,276,332,,"10,011.5 ",,"11,614.5 ",,"10,103.5 ",,924.5 ,,810.8 ,,"32,159.8 ",,"158,407.5 ",
,,,,Total,,360,418,,"10,011.5 ",,"15,420.0 ",,"13,411.3 ",,"1,163.8 ",,"1,027.7 ",,"32,512.4 ",,"161,498.5 ",
NY,Monroe Bus Corporation,2137,E,MB,DO,13,22,,709.1 ,,738.0 ,,709.0 ,,21.2 ,,19.3 ,,289.8 ,,"16,766.7 ",
NY,Monsey New Square Trails Corporation,2135,E,MB,DO,32,36,,"1,106.8 ",,"1,190.4 ",,"1,103.3 ",,50.7 ,,47.1 ,,571.8 ,,"22,929.3 ",
NY,MTA Bus Company (MTABUS),2188,A,MB,DO,"1,066","1,200",,0.0 ,,"32,601.2 ",,"23,994.5 ",,"3,505.5 ",,"2,842.9 ",,"99,169.4 ",,"587,082.8 ",
NY,MTA Long Island Rail Road (MTA LIRR),2100,A,CR,DO,985,"1,168",,"61,165.4 ",,"68,433.8 ",,"60,798.4 ",,"2,272.2 ",,"2,040.8 ",,"99,520.0 ",,"2,207,016.6 ",
NY,MTA New York City Transit (NYCT),2008,B,DR,PT,842,975,,0.0 ,,"25,326.5 ",,"21,932.4 ",,"2,089.0 ",,"1,816.0 ",,"2,103.5 ",,"25,278.6 ",
NY,MTA New York City Transit (NYCT),2008,B,HR,DO,"5,253","6,202",,"353,678.1 ",,"349,977.3 ",,"339,374.9 ",,"19,528.6 ",,"18,539.2 ",,"1,874,980.5 ",,"8,338,041.9 ",
NY,MTA New York City Transit (NYCT),2008,B,MB,DO,"3,866","4,535",,"99,921.4 ",,"119,912.9 ",,"101,520.5 ",,"15,295.8 ",,"13,036.3 ",,"926,379.9 ",,"1,871,098.0 ",
,,,,Total,,"9,961","11,712",,"453,599.5 ",,"495,216.7 ",,"462,827.8 ",,"36,913.5 ",,"33,391.5 ",,"2,803,463.9 ",,"10,234,418.5 ",
NY,New York City Department of Transportation (NYCDOT),2082,B,FB,DO,4,5,,182.7 ,,182.1 ,,180.3 ,,17.5 ,,17.3 ,,"20,004.3 ",,"104,022.1 ",
NY,Newburgh Beacon Bus Corporation (NBBC),2148,D,DR,DO,3,4,,0.0 ,,76.2 ,Q,69.2 ,Q,6.0 ,Q,5.7 ,Q,15.2 ,,169.6 ,
NY,Newburgh Beacon Bus Corporation (NBBC),2148,D,MB,DO,6,7,,212.1 ,,228.1 ,Q,213.8 ,Q,14.0 ,Q,14.0 ,Q,100.2 ,,440.9 ,
,,,,Total,,9,11,,212.1 ,,304.2 ,,283.0 ,,20.0 ,,19.7 ,,115.4 ,,610.5 ,
NY,Niagara Frontier Transportation Authority (NFT Metro),2004,A,DR,DO,30,49,,0.0 ,,"1,185.1 ",,911.6 ,,65.7 ,,53.1 ,,83.6 ,,754.2 ,
NY,Niagara Frontier Transportation Authority (NFT Metro),2004,A,LR,DO,23,27,,762.7 ,,782.0 ,,771.2 ,,73.1 ,,70.4 ,,"5,631.9 ",,"13,867.3 ",
NY,Niagara Frontier Transportation Authority (NFT Metro),2004,A,MB,DO,280,334,,"8,451.0 ",,"10,598.3 ",,"8,904.5 ",,841.6 ,,742.1 ,,"18,042.6 ",,"65,554.8 ",
,,,,Total,,333,410,,"9,213.8 ",,"12,565.4 ",,"10,587.3 ",,980.4 ,,865.6 ,,"23,758.0 ",,"80,176.3 ",
NY,"Private One of New York, LLC, dba: New York Airport Service",2171,D,MB,PT,34,40,,"1,495.8 ",,"1,454.5 ",,"1,261.3 ",,121.8 ,,100.7 ,,876.3 ,,"15,524.9 ",
NY,Private Transportation Corporation,2175,D,MB,PT,6,8,,208.0 ,,221.7 ,,215.0 ,,15.4 ,,14.7 ,,569.7 ,,"4,149.3 ",
NY,Putnam County Transit (PART),2096,B,DR,PT,4,4,,0.0 ,,149.9 ,,120.0 ,,8.2 ,Q,7.2 ,Q,13.3 ,,118.0 ,
NY,Putnam County Transit (PART),2096,B,MB,PT,6,10,,417.8 ,,430.5 ,,413.7 ,,20.6 ,,20.0 ,,144.2 ,,783.2 ,
,,,,Total,,10,14,,417.8 ,,580.4 ,,533.7 ,,28.8 ,,27.3 ,,157.5 ,,901.2 ,
NY,"Regional Transit Service, Inc. and Lift Line, Inc. (R-GRTA)",2113,A,DR,DO,40,63,,0.0 ,,"2,028.4 ",,"1,516.4 ",,100.6 ,,75.5 ,,194.4 ,,"1,811.8 ",
NY,"Regional Transit Service, Inc. and Lift Line, Inc. (R-GRTA)",2113,A,MB,DO,209,264,,"6,114.9 ",,"6,179.0 ",Q,"5,631.1 ",Q,503.1 ,,445.9 ,,"12,415.3 ",,"41,275.7 ",
,,,,Total,,249,327,,"6,114.9 ",,"8,207.3 ",,"7,147.5 ",,603.8 ,,521.4 ,,"12,609.6 ",,"43,087.4 ",
NY,"Staten Island Rapid Transit Operating Authority, dba: MTA Staten Island Railway (SIRTOA)",2099,A,HR,DO,44,64,,"2,158.9 ",,"2,380.5 ",,"2,160.1 ",,109.7 ,,102.8 ,,"3,809.5 ",,"23,279.7 ",Q
NY,Suffolk County Department of Public Works - Transportation Division (ST),2072,B,DR,PT,63,79,,0.0 ,,"4,104.8 ",,"3,385.2 ",,211.1 ,,181.0 ,,254.6 ,,"2,743.8 ",
NY,Suffolk County Department of Public Works - Transportation Division (ST),2072,B,MB,PT,147,177,,"7,167.6 ",,"7,708.7 ",,"7,164.0 ",,403.9 ,,376.8 ,,"5,752.0 ",,"51,472.9 ",
,,,,Total,,210,256,,"7,167.6 ",,"11,813.5 ",,"10,549.2 ",,615.0 ,,557.8 ,,"6,006.5 ",,"54,216.6 ",
NY,Tioga County (Tioga County Transit),2158,B,DR,PT,7,7,,0.0 ,,325.3 ,,242.2 ,Q,28.2 ,,21.8 ,,20.8 ,,98.4 ,Q
NY,Tioga County (Tioga County Transit),2158,B,MB,PT,9,9,,387.8 ,,431.7 ,,387.8 ,,15.0 ,Q,11.5 ,Q,43.9 ,,378.6 ,
,,,,Total,,16,16,,387.8 ,,757.1 ,,630.0 ,,43.3 ,,33.3 ,,64.7 ,,477.0 ,
NY,Tompkins Consolidated Area Transit (TCAT),2145,E,DR,PT,19,25,,0.0 ,,354.5 ,Q,328.4 ,Q,26.1 ,,24.4 ,,58.3 ,,0.0 ,
NY,Tompkins Consolidated Area Transit (TCAT),2145,E,MB,DO,35,48,,"1,288.9 ",,"1,338.1 ",Q,"1,288.7 ",Q,111.3 ,Q,108.7 ,Q,"2,915.9 ",,"7,144.0 ",
NY,Tompkins Consolidated Area Transit (TCAT),2145,E,MB,PT,8,13,,258.3 ,,273.3 ,Q,258.3 ,Q,11.7 ,Q,10.9 ,Q,89.0 ,,425.3 ,
,,,,Total,,62,86,,"1,547.2 ",,"1,966.0 ",,"1,875.3 ",,149.1 ,,144.0 ,,"3,063.2 ",,"7,569.3 ",
NY,Town of Highlands Dial-A-Bus,2182,A,DR,DO,1,1,,0.0 ,,13.5 ,,11.4 ,,1.6 ,,1.6 ,,4.0 ,,21.9 ,
NY,Town of Monroe Dial-A-Bus (Monroe DAB),2183,A,DR,DO,4,5,,0.0 ,,92.5 ,,84.5 ,,9.0 ,,8.6 ,,26.6 ,,83.2 ,
NY,Transport of Rockland (TOR),2084,B,MB,PT,62,66,,"2,456.2 ",,"2,962.6 ",,"2,446.1 ",,165.5 ,,137.0 ,,"2,703.7 ",,0.0 ,W
NY,Transportation Resources Intra-County for Physically Handicapped and Senior Citizens (TRIPS),2086,A,DR,DO,21,27,,0.0 ,,584.3 ,,558.7 ,,35.8 ,,33.0 ,,67.1 ,,574.5 ,
NY,Ulster County Area Transit (UCAT),2178,B,MB,DO,13,18,,723.1 ,,723.3 ,,718.6 ,,34.2 ,,34.0 ,,185.0 ,,"2,015.0 ",
NY,Ulster County Area Transit (UCAT),2178,B,MB,PT,1,2,,57.0 ,,60.6 ,,56.6 ,,3.7 ,,3.4 ,,24.3 ,,189.1 ,
,,,,Total,,14,20,,780.1 ,,784.0 ,,775.2 ,,37.9 ,,37.4 ,,209.2 ,,"2,204.1 ",
NY,Village of Kiryas Joel (KJ),2187,A,MB,DO,4,7,,86.4 ,,87.8 ,Q,87.7 ,Q,7.9 ,Q,7.9 ,Q,116.7 ,,503.2 ,Q
NY,Village of Spring Valley Bus (Spring Valley Jitney),2089,A,MB,DO,2,3,,67.6 ,,54.4 ,,54.0 ,,4.6 ,,4.5 ,,20.7 ,,59.9 ,
NY,Westchester County Bee-Line System (The Bee-Line System),2076,B,DR,PT,52,60,,0.0 ,,"2,431.9 ",Q,"2,069.5 ",Q,145.4 ,Q,129.9 ,Q,196.7 ,Q,"2,043.6 ",Q
NY,Westchester County Bee-Line System (The Bee-Line System),2076,B,MB,PT,274,347,,"8,223.5 ",,"10,836.9 ",Q,"8,223.5 ",Q,842.2 ,Q,729.7 ,Q,"28,921.5 ",Q,"142,477.5 ",Q
,,,,Total,,326,407,,"8,223.5 ",,"13,268.9 ",,"10,293.0 ",,987.5 ,,859.7 ,,"29,118.2 ",,"144,521.1 ",
OH,Brunswick Transit Alternative (BTA),5143,B,MB,PT,2,5,,130.1 ,,130.9 ,,130.2 ,,7.4 ,,7.4 ,,25.5 ,,172.8 ,
OH,Butler County Regional Transit Authority (BCRTA),5157,B,DR,DO,9,11,,0.0 ,,84.8 ,,59.6 ,,5.6 ,,4.2 ,,8.4 ,,76.3 ,
OH,Central Ohio Transit Authority (COTA),5016,B,DR,PT,46,55,,0.0 ,,"2,425.0 ",,"2,133.2 ",,124.8 ,,107.5 ,,168.9 ,,"1,677.8 ",
OH,Central Ohio Transit Authority (COTA),5016,B,MB,DO,195,234,,"7,108.2 ",,"8,866.5 ",,"7,157.7 ",,624.0 ,,566.3 ,,"14,841.3 ",,"59,508.7 ",
,,,,Total,,241,289,,"7,108.2 ",,"11,291.6 ",,"9,290.9 ",,748.8 ,,673.8 ,,"15,010.2 ",,"61,186.5 ",
OH,City of Middletown - Middletown Transit System (MTS),5019,A,DR,DO,2,2,,0.0 ,,55.3 ,,48.2 ,,4.9 ,,4.3 ,,12.8 ,,71.3 ,
OH,City of Middletown - Middletown Transit System (MTS),5019,A,MB,DO,4,6,,210.7 ,,212.2 ,,210.7 ,,14.3 ,,14.0 ,,240.8 ,,"1,180.3 ",
,,,,Total,,6,8,,210.7 ,,267.5 ,,259.0 ,,19.1 ,,18.2 ,,253.6 ,,"1,251.6 ",
OH,City of Newark Transit Operations,5138,B,DR,PT,20,21,,0.0 ,,830.7 ,,830.7 ,,57.9 ,,57.9 ,,196.0 ,,704.4 ,
OH,Clermont Transportation Connection (CTC),5166,B,DR,DO,13,17,,0.0 ,,456.2 ,,381.4 ,,21.4 ,,18.1 ,,35.3 ,,362.2 ,
OH,Clermont Transportation Connection (CTC),5166,B,DR,PT,20,23,,0.0 ,,574.2 ,,484.1 ,,31.2 ,,26.1 ,,47.4 ,,706.7 ,
,,,,Total,,33,40,,0.0 ,,"1,030.3 ",,865.6 ,,52.7 ,,44.3 ,,82.6 ,,"1,068.8 ",
OH,Greater Dayton Regional Transit Authority (GDRTA),5017,A,DR,DO,82,85,,0.0 ,,"3,202.5 ",,"2,772.8 ",,199.4 ,,175.0 ,,298.8 ,,"2,371.1 ",
OH,Greater Dayton Regional Transit Authority (GDRTA),5017,A,MB,DO,131,158,,"5,848.4 ",,"6,161.7 ",,"5,841.2 ",,404.7 ,,382.8 ,,"7,857.4 ",,"33,416.2 ",
OH,Greater Dayton Regional Transit Authority (GDRTA),5017,A,TB,DO,41,53,,"1,520.6 ",,"1,556.2 ",,"1,514.6 ",,139.0 ,,134.5 ,,"4,539.2 ",,"11,339.5 ",
,,,,Total,,254,296,,"7,369.0 ",,"10,920.4 ",,"10,128.6 ",,743.1 ,,692.3 ,,"12,695.3 ",,"47,126.8 ",
OH,Greene County Transit Board (Greene CATS),5165,B,DR,PT,24,27,,0.0 ,,913.7 ,,727.6 ,,45.4 ,,37.9 ,,119.9 ,,"1,264.4 ",
OH,Laketran,5117,B,DR,DO,71,98,,0.0 ,,"2,666.2 ",,"2,298.5 ",,150.9 ,,127.4 ,,337.2 ,,"3,482.6 ",
OH,Laketran,5117,B,DR,PT,5,6,,0.0 ,,53.9 ,,45.7 ,,3.6 ,,3.0 ,,9.3 ,,77.2 ,
OH,Laketran,5117,B,MB,DO,17,46,,829.5 ,,"1,255.5 ",,829.5 ,,62.0 ,,46.9 ,,634.2 ,,"7,708.0 ",
,,,,Total,,93,150,,829.5 ,,"3,975.5 ",,"3,173.6 ",,216.6 ,,177.2 ,,980.7 ,,"11,267.8 ",
OH,Licking County Transit Board (LCTB),5163,B,DR,PT,13,15,,0.0 ,,509.4 ,,427.6 ,,22.0 ,,18.7 ,,42.7 ,,372.7 ,
OH,Lorain County Transit (LCT),5095,B,DR,PT,12,26,,0.0 ,,460.2 ,,421.5 ,,32.3 ,,30.9 ,,59.1 ,,500.1 ,
OH,Lorain County Transit (LCT),5095,B,MB,PT,18,23,,"1,169.7 ",,"1,272.4 ",,"1,171.8 ",,64.2 ,,60.8 ,,794.5 ,,"4,630.6 ",
,,,,Total,,30,49,,"1,169.7 ",,"1,732.6 ",,"1,593.3 ",,96.6 ,,91.7 ,,853.6 ,,"5,130.7 ",
OH,Metro Regional Transit Authority (Metro),5010,B,DR,DO,64,81,,0.0 ,,"1,177.6 ",Q,"1,024.5 ",,82.2 ,Q,77.5 ,,100.3 ,,559.4 ,
OH,Metro Regional Transit Authority (Metro),5010,B,DR,PT,31,71,,0.0 ,,393.6 ,Q,393.6 ,Q,29.6 ,Q,29.6 ,Q,53.0 ,,387.7 ,
OH,Metro Regional Transit Authority (Metro),5010,B,MB,DO,104,117,,"2,685.5 ",,"3,110.5 ",,"2,647.4 ",,255.2 ,,228.5 ,,"5,612.0 ",,"21,432.8 ",
,,,,Total,,199,269,,"2,685.5 ",,"4,681.7 ",,"4,065.5 ",,367.0 ,,335.6 ,,"5,765.3 ",,"22,380.0 ",
OH,Miami County Public Transit (MCPT),5169,B,DR,PT,18,26,,0.0 ,,610.7 ,,536.8 ,,33.6 ,,29.5 ,,70.4 ,,415.1 ,
OH,Portage Area Regional Transportation Authority (PARTA),5021,A,DR,DO,34,42,,0.0 ,,"1,114.4 ",,927.6 ,,65.9 ,,55.6 ,,156.5 ,,"1,492.6 ",
OH,Portage Area Regional Transportation Authority (PARTA),5021,A,MB,DO,24,30,,678.3 ,,657.4 ,,652.2 ,,60.0 ,,57.9 ,,"1,113.7 ",,"1,943.3 ",
,,,,Total,,58,72,,678.3 ,,"1,771.8 ",,"1,579.8 ",,126.0 ,,113.5 ,,"1,270.1 ",,"3,435.9 ",
OH,Richland County Transit (RCT),5090,B,DR,PT,9,10,,0.0 ,,106.5 ,,101.8 ,,13.1 ,,12.7 ,,38.0 ,,138.5 ,
OH,Richland County Transit (RCT),5090,B,MB,PT,8,11,,220.9 ,,235.9 ,,225.2 ,,20.0 ,,18.7 ,,282.0 ,,837.4 ,
,,,,Total,,17,21,,220.9 ,,342.3 ,,327.1 ,,33.1 ,,31.3 ,,319.9 ,,976.0 ,
OH,Sandusky Transit System (STS),5164,B,DR,PT,16,18,,0.0 ,,405.3 ,,381.4 ,,26.8 ,,25.8 ,,102.8 ,,506.9 ,
OH,Southwest Ohio Regional Transit Authority (SORTA / Metro),5012,B,DR,PT,48,53,,0.0 ,,"2,413.1 ",Q,"2,058.8 ",Q,157.6 ,Q,118.7 ,Q,261.4 ,,"2,736.3 ",
OH,Southwest Ohio Regional Transit Authority (SORTA / Metro),5012,B,MB,DO,325,390,,"10,972.2 ",,"12,844.5 ",,"11,016.5 ",,911.5 ,,831.8 ,,"25,294.1 ",,"128,950.8 ",
,,,,Total,,373,443,,"10,972.2 ",,"15,257.5 ",,"13,075.3 ",,"1,069.2 ",,950.5 ,,"25,555.6 ",,"131,687.2 ",
OH,Springfield City Area Transit (SCAT),5020,A,DR,DO,3,7,,0.0 ,,44.8 ,,36.7 ,,3.7 ,,3.3 ,,10.0 ,,110.8 ,
OH,Springfield City Area Transit (SCAT),5020,A,MB,DO,11,15,,270.0 ,,277.0 ,,270.4 ,,20.6 ,,20.0 ,,401.4 ,,838.7 ,
,,,,Total,,14,22,,270.0 ,,321.8 ,,307.1 ,,24.3 ,,23.3 ,,411.4 ,,949.4 ,
OH,Stark Area Regional Transit Authority (SARTA),5011,A,DR,DO,24,41,,0.0 ,,"1,382.5 ",,"1,240.3 ",,68.1 ,,63.4 ,,158.6 ,,"1,410.4 ",
OH,Stark Area Regional Transit Authority (SARTA),5011,A,MB,DO,34,41,,"2,480.9 ",,"2,701.2 ",,"2,550.5 ",,165.4 ,,160.5 ,,"2,003.5 ",,"7,893.5 ",Q
,,,,Total,,58,82,,"2,480.9 ",,"4,083.7 ",,"3,790.8 ",,233.5 ,,223.9 ,,"2,162.2 ",,"9,303.9 ",
OH,The Greater Cleveland Regional Transit Authority (GCRTA),5015,B,DR,DO,68,77,,0.0 ,,"2,505.2 ",,"2,081.9 ",,169.4 ,,150.6 ,,343.4 ,,"2,356.6 ",
OH,The Greater Cleveland Regional Transit Authority (GCRTA),5015,B,DR,PT,21,22,,0.0 ,,"1,052.2 ",,896.0 ,,64.6 ,,57.0 ,,107.1 ,,864.5 ,
OH,The Greater Cleveland Regional Transit Authority (GCRTA),5015,B,HR,DO,22,60,,"1,717.9 ",,"1,964.8 ",,"1,940.9 ",,91.4 ,,89.8 ,,"7,161.3 ",,"52,779.9 ",
OH,The Greater Cleveland Regional Transit Authority (GCRTA),5015,B,LR,DO,17,48,,801.3 ,,882.8 ,,869.9 ,,61.9 ,,60.8 ,,"3,791.3 ",,"22,147.1 ",
OH,The Greater Cleveland Regional Transit Authority (GCRTA),5015,B,MB,DO,514,663,,"20,435.0 ",,"23,991.3 ",,"20,377.4 ",,"1,816.3 ",,"1,647.5 ",,"57,796.0 ",,"207,793.1 ",
,,,,Total,,642,870,,"22,954.1 ",,"30,396.4 ",,"26,166.1 ",,"2,203.6 ",,"2,005.6 ",,"69,199.2 ",,"285,941.2 ",
OH,Toledo Area Regional Transit Authority (TARTA),5022,B,DR,PT,37,42,,0.0 ,,"1,205.4 ",,"1,155.7 ",,86.5 ,,81.9 ,,109.0 ,,"1,152.6 ",
OH,Toledo Area Regional Transit Authority (TARTA),5022,B,MB,DO,149,173,,"3,473.7 ",,"4,325.1 ",,"3,577.7 ",,347.9 ,,248.9 ,,"6,136.8 ",,"25,277.4 ",
,,,,Total,,186,215,,"3,473.7 ",,"5,530.5 ",,"4,733.4 ",,434.3 ,,330.8 ,,"6,245.7 ",,"26,430.0 ",
